DATE,REGION,COUNTIES,NAME,TYPE,SCENE,Country,MINOR_CAS,CRITICAL_CAS,RESCUED,MISSING,DEAD,DAMAGE,SITUATION,RESPONSE_KRCS,HH AFFECTED,HH REACHED,latitude,longitude,CASUALTIES,Country_code
4/4/2021 0:00,Upper Eastern,Marsabit,BANDIT ATTACK IN MARSABIT COUNTY,Armed Conflicts,1932HRS,Kenya,0,1,0,0,0,0,"Four ICRC trucks from Ethiopia to Nairobi were ambushed by armed bandits between Laisamis
and Merile in Marsabit County. One driver sustained bullet injuries and was evacuated to Isiolo referral hospital by Eplus ambulance. The trucks and the three drivers sought safety at Merile police station. KRCS Marsabit on standby.",,0,0,2.3354966,37.9943453,1,KE
4/5/2021 0:00,North Rift,Turkana,"BANDIT ATTACK IN LOKORI, TURKANA COUNTY",Armed Conflicts,LOKORI,Kenya,4,0,0,2,1,0,Suspected Pokot Bandits attacked Lokori area in Turkana East this morning. An unknown number of animals driven away. One person injured and two children (9 & 10 yrs.) missing. Turkana RCAT on standby for emergency response.,,0,0,1.9541976,36.0295261,7,KE
4/7/2021 0:00,South Rift,Baringo,ARMED CONFLICT IN BARINGO COUNTY,Armed Conflicts,"LOMELO, ATIRIR",Kenya,0,0,0,0,2,0,"With only a day after the Rift Valley Regional Commander held a brief at his Nakuru Office (Yesterday) following a series of attacks that were reported in areas of Mukutani & Arabal, Suspected Pokot Bandits last night at (2200hrs) attacked Lomelo area killing one woman (From Turkana community) and made away with an unknown number of cattle. This is after an attack at Lokori village in Turkana East where they made away with 500 goats on Monday (05/04/2021). Today (7/4/2021 morning), Turkana community retaliated by killing one person (Male) from Pokot Community at Atirir village and drove away with an unknown number of cattle in vengeance. Tension is still high as security personnel were deployed. Baringo RCAT is on standby for emergency response.",,0,0,1.5,35.9166669,2,KE
4/9/2021 0:00,Upper Eastern,Samburu,"ARMED CONFLICT IN KAMBI NYOKA, SAMBURU COUNTY",Armed Conflicts,KAMBI NYOKA,Kenya,0,1,0,0,0,0,Tension remains high in Samburu North following a conflict incident between Samburu and Turkana pastoralists that occurred during midday (1400 hrs) over grazing fields in Kambi Nyoka. One person sustained bullet injuries and was evacuated to Maralal Referral Hospital. NPS were deployed as KRCS Samburu are on standby.,,0,0,-0.3190635,36.0269282,1,KE
4/10/2021 0:00,Upper Eastern,Samburu,"ARMED CONFLICT IN KAMBI NYOKA, SAMBURU COUNTY",Armed Conflicts,KAMBI NYOKA,Kenya,0,1,0,0,0,0,Tension remains high in Samburu North following renewed armed conflict between Samburu and Turkana pastoralists that occurred during midday over grazing fields and Cattle rustling in Kambi Nyoka area. One person sustained bullet injuries and was evacuated to Maralal Referral Hospital. NPS were deployed as KRCS Samburu are on standby.,,0,0,-0.3190635,36.0269282,1,KE
4/10/2021 0:00,Upper Eastern,Samburu,"ARMED CONFLICT IN BARAGOI, SAMBURU COUNTY",Armed Conflicts,BARAGOI,Kenya,0,1,0,0,1,0,"Tension persists in Samburu county following retaliatory attacks between Samburu and Turkana communities. Two incidents occurred concurrently; cattle raiding by Turkana, and a retaliatory attack by Samburu over a previous incident in Baragoi area. The incidents have evolved from a resource conflict over grazing ground to an inter-ethnic conflict. One casualty and one fatality was reported. Both were taken to Baragoi Sub-County Hospital and morgue. NPS deployed to provide security as KRCS Samburu remains on standby.",,0,0,1.7851169,36.7873365,2,KE
4/12/2021 0:00,North Eastern,Garissa,BANDIT ATTACK AT KAMBI SAMAKI IN GARISSA COUNTY,Armed Conflicts,KAMBI SAMAKI,Kenya,0,1,0,0,5,0,"Bandits were reported to have attacked a community at Kambi Samaki Village in Lagdera in Garissa-Isiolo Border in Garissa county over a suspected border and pasture dispute with 5
Fatalities &amp; one casualty reported. KRCS Garissa to an assessment &amp; share more details.

KRCS Garissa County accompanied by DCC Lagdera, County Commissioner Heading the
county security team distributed NFIs to 20 HHs touched by armed bandits in Kambi Samaki
Lagdera sub county.",,0,0,0.6091343,36.0165471,6,KE
4/12/2021 0:00,Upper Eastern,Samburu,"BANDIT ATTACK IN BARAGOI, SAMBURU COUNTY",Armed Conflicts,BARAGOI,Kenya,0,0,0,0,0,0,"Tension still persist at Natiti and Leilei villages in Baragoi, Samburu North following a fresh attack that was reported yesterday evening resulting to exchange of gunshots. NPS were deployed to control the situation. KRCS Samburu to conduct an assessment and share the report.",,0,0,1.7851169,36.7873365,0,KE
4/14/2021 0:00,North Rift,Elgeyo-Marakwet,INTER-ETHNIC CLASHES AT MAROON IN ELGEIYO COUNTY,Armed Conflicts,MAROON,Kenya,0,0,0,0,0,0,"Inter-Ethnic clashes were reported at Maroon Location, Marakwet east in Elgeiyo Marakwet county after several houses were torched following a conflict between two neighbouring clans feuding over land ownership. Tension still high. KRCS Elgeiyo monitoring the situation.",,0,0,0.6724804,35.5071982,0,KE
4/19/2021 0:00,North Rift,Elgeyo-Marakwet,INTER-ETHNIC AT MAROON LOCATION IN ELGEIYO  COUNTY,Armed Conflicts,MAROON LOCATION,Kenya,0,0,0,0,0,0,"Inter-Ethnic clashes were on Monday reported at Maroon Location, Marakwet east in Elgeiyo
Marakwet County between Kapsiren and Kasaguru communities. About Seven granaries and three houses were torched following a resource-based conflict. Tension still high. KRCS Elgeiyo monitoring the situation.",,3,0,0.6724804,35.5071982,0,KE
4/22/2021 0:00,South Rift,Baringo,"BANDIT ATTACK IN MUKUTANI AREA, BARINGO COUNTY",Armed Conflicts,MUKUTANI AREA,Kenya,0,0,0,0,1,0,"Tension persists in Mukutani area, Tiaty East following the recent attacks by Suspected Pokot
Bandits which left one officer dead. A joint security meeting was held yesterday at Kabarnet
Town by the County Commissioner of Baringo county. RCAT Baringo is closely monitoring the
situation.",,0,0,-0.0985963,35.7079231,1,KE
4/22/2021 0:00,Upper Eastern,Samburu,"BANDIT ATTACK IN MARTI VILLAGE, TURKANA COUNTY",Armed Conflicts,MARTI VILLAGE,Kenya,0,0,0,0,0,0,"A conflict incident was reported in Marti Village, Samburu County. The Samburu attacked the
Turkana in retaliation for the previous day attack by the Turkana. About 3000 goats were driven away and one casualty with gunshot wounds was reported. NPS have been deployed to boost security in the area as KRCS Samburu County remains on standby.",,0,0,0.634283,37.6477,0,KE
4/27/2021 0:00,North Rift,Turkana,BANDIT ATTACK AT KIBISH WARD IN TURKANA COUNTY,Armed Conflicts,KIBISH WARD,Kenya,0,0,0,0,3,0,"At around 1245 Hrs Suspected Toposa community bandits (From South Sudan) reportedly
attacked the Turkana Community at Kibish Ward in Turkana North killed 3 people besides injuring several others today morning. Tension is still present in the area. KRCS Turkana is following up on the incident for more details intervention.
",,0,0,4.753662,35.188427,3,KE
5/2/2021 0:00,North Eastern,Mandera,BANDIT ATTACK IN MANDERA COUNTY,Armed Conflicts,MANDERA,Kenya,0,0,0,0,2,0,Tension remain high in Banisa after two men from Gureh were killed by militia from Degodia near Malkamari border in Mandera County.,,0,0,3.9356389,41.8551162,2,KE
5/4/2021 0:00,Upper Eastern,Isiolo,BANDIT ATTACK IN ISIOLO CONTY,Armed Conflicts,KINA VILLAGE,Kenya,0,0,0,0,2,0,Last evening at around 1810hrs. Suspected Bandits have reportedly attacked Kina Village in Garbatulla area along the Isiolo-Garissa border between the Elwak and Borana Communities over a grazing land dominance. Two fatalities were reported following the attacks. NPS was deployed to restore normalcy. EOC through KRCS Isiolo continues to monitor on the situation.,,0,0,0.355636,37.5833061,2,KE
5/5/2021 0:00,North Rift,Elgeyo-Marakwet,"INTER-ETHNIC CONFLICT, ELGEYO MARAKWET COUNTY",Armed Conflicts,MARAKWET EAST,Kenya,0,0,0,0,0,0,The branch received reports that more 31HHs were totally burned with granaries full of food were all burned in the wee hours of the morning by attackers.,,0,31,1.0498237,35.4781926,0,KE
5/9/2021 0:00,North Rift,Turkana,ARMED ATTACK AT KAPEDO IN TURKANA COUNTY,Armed Conflicts,KAPEDO,Kenya,0,0,0,0,0,0,"An Armed attack incident was reported at Kapedo after suspected Pokot bandits attacked Turkana herders and got away with unknown number of cattle, no casualties reported although tension is very high in the area.
National security Personnel were  deployed to pursue the bandits.
",,0,0,1.1839298,36.1029284,0,KE
5/9/2021 0:00,South Rift,Baringo,BANDIT ATTACK AT CHEMORONGO IN BARINGO COUNTY,Armed Conflicts,CHEMORONGO,Kenya,0,0,0,0,0,0,"A bandit attack was reported yesterday evening immediately after a food donation exercise at Chemorongoin in Baringo County. The Pokot attacked the Turgen herders and drove away with 67 cattle. No casualty was reported.
",,0,0,0.4922611,35.7438187,0,KE
5/11/2021 0:00,South Rift,Baringo,"BANDIT ATTACK IN BARINGO SOUTH, BARINGO COUNTY",Armed Conflicts,BARINGO SOUTH,Kenya,0,0,0,0,0,0,"At least 6 schools reported in Baringo South, Baringo county did not open yesterday as expected
due to continuous bandit attacks ; cattle rustling in the area. Neighbouring schools also reported low enrolment after locals fled with their children. Police operation to flush out the
armed bandits is underway.",,0,0,0.8554988,36.0893406,0,KE
5/12/2021 0:00,Lower Eastern,Machakos,FLASH FLOODS AT KAMULU IN MACHAKOS COUNTY,Armed Conflicts,KAMULU,Kenya,0,0,0,0,0,0,@0730hrs residents of Kamulu in Machakos county protested after they were left stranded as Kamulu Brook shine road was cut off near the National Oil petrol station following heavy floods in the area. KRCS Machakos county were activated to conduct an asses,,0,0,-1.2527524,37.0723994,0,KE
5/17/2021 0:00,Upper Eastern,Marsabit,ARMED CONFLICT IN MARSABIT COUNTY,Armed Conflicts,MARSABIT,Kenya,0,2,0,0,1,0,Today at 0848hrs renewed conflict was reported at Haro- Biresa in the Kakuto area after unknown people attacked Sagante – Jaldesa village last evening and drove away with an unconfirmed number of cattle leaving two injuries and one fatality. KRCS Marsabit on standby to give more reports.,,0,0,2.3354966,37.9943453,3,KE
5/22/2021 0:00,Coast,Lamu,INTER-COMMUNITY CONFLICT IN LAMU COUNTY,Armed Conflicts,LAMU,Kenya,0,10,0,0,0,0,"Today at around 1332hrs. Intercommunity conflict was reported to have occured at Dida Waride
Village between the Chaluma & Waride Communities in Lamu County. 10 casualties were
reported & evacuated to Witu Health Centre & Mpeketoni Sub County Hospital for treatment. Lamu County RCATs on the scene. There is an ongoing Community meeting with the County Commissioner and Village Elders",,0,0,-2.2695575,40.9006408,10,KE
5/22/2021 0:00,North Eastern,Garissa,INTER-CLAN CONFLICT IN GARISSA COUNTY,Armed Conflicts,GARISSA,Kenya,0,0,0,0,0,0,"Tension was reported between Pastoralist of Handaraku village and Kau farmers in Kilelengwani
areas over grazing land. The area chief and Peace Committee intervened and the area is currently calm. However, there is fear of Migration from Ijara, Masalani, Fafi, Garissa and Tana North to Kau area. This is as a result of dry conditions as they have received scarce rainfall.",,0,0,-0.4532293,39.6460988,0,KE
5/25/2021 0:00,Coast,Lamu,INTER-ETHNIC CLASHES IN LAMU COUNTY,Armed Conflicts,LAMU,Kenya,0,10,0,0,0,0,Peace was restored between the Chaluma & Waride Communities following an Inter-community conflict that was reported in Lamu County yesterday. The 10 casualties reported are still undergoing treatment at Mpeketoni Sub County Hospital. Lamu County RCATs are still on standby for possible emergencies.,,0,0,-2.2695575,40.9006408,10,KE
6/3/2021 0:00,North Rift,Turkana,BANDIT ATTACK AT LOMELO VILLAGE IN TURKANA COUNTY,Armed Conflicts,LOMELO VILLAGE,Kenya,0,3,0,0,0,0,"Suspected Pokot Bandits reportedly attacked Lomelo Village in Turkana at around 0930 Hrs today, & made way with unknown number of cattle. Three casualties were evacuated to Lomelo Dispensary by Good Samaritans. Fatalities were also reported. Police and KRCS Turkana are
still monitoring the situation.",,0,0,1.5,35.9166669,3,KE
6/4/2021 0:00,North Rift,Turkana,"BANDIT ATTACK IN LOMELO VILLAGE, TURKANA COUNTY",Armed Conflicts,LOMELO VILLAGE,Kenya,0,0,0,0,0,0,"There is still tension in Turkana County after Suspected Pokot Bandits reportedly attacked
Lomelo Village yesterday. Police and KRCS Turkana are still monitoring the situation as the
area is not safe.
",,0,0,1.5,35.9166669,0,KE
6/7/2021 0:00,Upper Eastern,Marsabit,"BANDIT ATTACK IN SONGA AREA, MARSABIT COUNTY",Armed Conflicts,SONGA AREA,Kenya,0,0,0,0,2,0,"Bandit attack reported in Songa area in Marsabit County, two people (A school boy aged 12 and
a Man aged 28) were killed by assailants and 192 heads of cattle were driven away. KRCS Marsabit county and National Police on standby.",,0,0,2.3354966,37.9943453,2,KE
6/9/2021 0:00,Upper Eastern,Samburu,"BANDIT ATTACK IN NYIRO, SAMBURU COUNTY",Armed Conflicts,NYIRO,Kenya,0,1,0,0,0,0,"At around 900hrs, it is suspected that bandits attacked Samburu community living in Nyiro
Simale village as one person was killed. One community member sustained injuries and was
taken to Baragoi sub-community. Tension still high in the area, however security personnel have
been deployed.",,0,0,1.9055299,36.8680791,1,KE
6/10/2021 0:00,Upper Eastern,Isiolo,BANDIT ATTACK AT MWANGAZA IN ISIOLO COUNTY,Armed Conflicts,MWANGAZA,Kenya,0,3,0,0,0,0,Three people were injured by bandits at Mwangaza in Isiolo County. The bandits drove away unknown number of livestock. The casualties were admitted in Isiolo referral hospital by County ambulance. Security officers are investigating the incident as tension persist in the area.,,0,0,0.3361915,37.5813183,3,KE
6/11/2021 0:00,West Kenya,Kakamega,"ARMED ATTACK IN KASAI SCHOOL, KAKAMEGA COUNTY",Armed Conflicts,KASAI SCHOOL,Kenya,0,0,0,0,3,0,"Three guards were reported to have succumbed after armed people attacked them in Kasai Secondary School, Lugari Sub-county in Kakamega county. Kenya Red Cross Kakamega team offered Psychosocial counselling to the affected families.",,0,0,0.2707856,34.7457645,3,KE
6/11/2021 0:00,North Rift,Turkana,INTER-COMMUNITY CONFLICT IN TURKANA COUNTY,Armed Conflicts,TURKANA,Kenya,0,1,0,0,0,0,"Pokot raiders ambushed Boyani in Turkana East, Turkana County injuring one Police and drove
away cattle. Tension still high in the area, National Personnel patrolling the area. KRCS team on
standby.",,0,0,3.3122477,35.5657862,1,KE
6/15/2021 0:00,Upper Eastern,Samburu,BANDIT ATTACK AT LEILEI AREA IN SAMBURU COUNTY,Armed Conflicts,LEILEI AREA,Kenya,0,0,0,0,0,0,"Tension is still high in Baragoi town, Samburu County following an incident where a ranger was shot dead by unknown bandits at Leilei area. Samburu County RCAT on standby.",,0,0,-0.074318142,34.59778139,0,KE
6/19/2021 0:00,Upper Eastern,Marsabit,BANDIT ATTACK IN MARSABIT COUNTY,Armed Conflicts,MARSABIT,Kenya,0,2,0,0,2,0,"In Marsabit County, two herders lost their lives after they were attacked by unknown assailants
at a water point in Badassa (El-nadeni) yesterday, and drove away with 34 heads of cattle. 2 other people were injured and were rushed to Marsabit Referral Hospital for treatment. Tension remains high in the area as Police were deployed to provide security and pursue the assailants.",,0,0,2.3354966,37.9943453,4,KE
6/19/2021 0:00,Upper Eastern,Isiolo,BANDIT ATTACK AT COM AREA IN ISIOLO COUNTY,Armed Conflicts,COM AREA,Kenya,0,0,0,0,0,0,"Three offers from Nawiri Consortium are reported to have been ambushed and abducted at Com area, Isiolo County. Police have been deployed to pursue the assailants. KRCS Isiolo is on standby for Emergency response.

The three officers from USAID who were reportedly abducted by unknown people last night at
Nawiri Kom area along Isiolo-Samburu border have been found &amp; are safe. KRCS Isiolo
remains on standby.",,0,0,0.355636,37.5833061,0,KE
6/20/2021 0:00,Upper Eastern,Isiolo,BANDIT ATTACK IN ISIOLO COUNTY,Armed Conflicts,ISIOLO,Kenya,0,2,0,0,5,0,"At around 0400hrs, a Bandit attack incident was reported at Mado Yalle 40 km from Basa in Isiolo county killing 5 people (3 women and 2 men). 2 other men were injured and evacuated to
Isiolo referral Hospital. KRCS Wajir is closely monitoring the situation as police have been deployed and are pursuing the assailants.",,0,0,0.355636,37.5833061,7,KE
6/20/2021 0:00,North Eastern,Wajir,BANDIT ATTACK IN WAJIR,Armed Conflicts,MADO YALLE,Kenya,0,0,0,0,5,0,A Bandit attack incident was reported at Mado Yalle area at around 0400hrs along Wajir-Isiolo killing 5 people (3 Females and 2 Male). Tension is still high as Police were deployed to restore normalcy in the area.,,0,0,1.7473247,40.0577047,5,KE
6/22/2021 0:00,Upper Eastern,Marsabit,ARMED ATTACK AT CHORORA VILLAGE IN MARSABIT COUNTY,Armed Conflicts,CHORORA VILLAGE,Kenya,0,1,0,0,0,0,"One person was feared dead after gunshot by armed men at Chorora village in Marsabit County.
In the same county Songa area 23 households were reported to have moved to other places following the previous conflicts in the same area. KRCS Marsabit monitoring the situation
closely.",,23,0,2.3284642,37.9887818,1,KE
6/22/2021 0:00,North Eastern,Mandera,INTER-CLAN CONFLICT IN MANDERA,Armed Conflicts,RAMO AREA,Kenya,0,0,0,0,2,0,An inter-clan clash was reported between Murule & Gere Communities at Ramo Area in Mandera County. 2 fatalities were reported. KRCS Mandera is on standby in case of any Emergency response.,,0,0,3.9356389,41.8551162,2,KE
6/24/2021 0:00,North Eastern,Mandera,BANDIT CONFLICT IN MANDERA COUNTY,Armed Conflicts,MANDERA,Kenya,0,3,0,0,5,0,"In the last 24hrs, three separate attacks were reported at Ramo, Bamba and Koromey areas in Mandera County. The first one was inter-clan clashes between Murule & Gere Communities at Ramo Area where two fatalities were reported. In Bamba Area along Wargadud-Elwak Road a Police Vehicle was reportedly attacked by unknown assailants. Four officers got injured and they were evacuated to Elwak Sub-County Hospital by Police. At around 0200hrs, unknown assailants reportedly attacked National Police Reserved (NPR) guarding a newly constructed Banyoley Dam in Koromey Area, Mandera County. A drilling vehicle was burnt down, 1 fatality and 2 casualties were reported & evacuated to Mandera Referral Hospital by NPS. KRCS Mandera is on standby following a series of attacks that have been reported.",,0,0,3.9356389,41.8551162,8,KE
6/24/2021 0:00,North Rift,Trans Nzoia,INTER-ETHNIC CONFLICT IN TRANS NZOIA COUNTY,Armed Conflicts,TRANS NZOIA,Kenya,0,0,0,0,0,0,"Tension is high in Transmara along Enorateet- Nkararo boarder, Trans Nzoia following an incident where over 300 acres of sugarcane plantation was set on fire by unknown bandits which seems to be a renewed clash. Security personnel were deployed to restore normalcy.",,0,0,0.9512341,35.2038559,0,KE
6/25/2021 0:00,Upper Eastern,Marsabit,ARMED CONFLICT IN MARSABIT COUNTY,Armed Conflicts,MARSABIT,Kenya,0,0,0,0,1,0,A vehicle was reported to have been attacked by unknown assailants with1 fatality along Chachane-mudhe -Shurr route in Marsabit county. In the same county another incident was reported in Forolle town where there was an attack from unknown assailants with no casualties or fatalities. KRCS Marsabit County on standby.,,0,0,2.3354966,37.9943453,1,KE
6/29/2021 0:00,North Rift,West Pokot,BANDIT ATTACK IN WEST POKOT COUNTY,Armed Conflicts,CHESENGON,Kenya,0,1,0,0,1,0,"Today, a bandit attack reportedly occurred at Chesegon area, West Pokot County. 1 fatality and 1 casualty were evacuated to Eldoret Teaching and Referral Hospital by well-wishers. KRCS West Pokot County are still on standby as tension is high in the area.",,0,0,1.4709526,35.6438727,2,KE
6/30/2021 0:00,South Rift,Baringo,INTER-COMMUNITY CONFLICT IN BARINGO COUNTY,Armed Conflicts,TIATY WEST,Kenya,0,2,0,0,1,0,"At 0300 Hrs, suspected Bandits from Turkana East reportedly attacked Pokot Community at Kapau village, Tiaty west sub-county in Baringo County. 1 fatality and 2 casualties were reported and were evacuated to Chemolingot referral hospital by the sub-county ambulance. KRCS Baringo on standby for Emergency response as tension is still high in the area.",,1,1,0.8554988,36.0893406,3,KE
6/30/2021 0:00,Upper Eastern,Samburu,CONFLICT IN SAMBURU COUNTY,Armed Conflicts,GOTU,Kenya,0,3,0,0,1,0,"On Saturday, an inter-clan conflict reportedly occurred at the border of Losesia and Gotu in Samburu East sub- County, Samburu County. 200 goats and 3 calves were driven away. 1 fatality and 3 casualties were reported. NPS were deployed. KRCS Samburu are still monitoring for any emergencies.",,0,0,0.5774645,37.4915773,4,KE
7/2/2021 0:00,Upper Eastern,Isiolo,ARMED CONFLICT AT MLANGO AREA IN ISIOLO COUNTY,Armed Conflicts,MLANGO AREA,Kenya,0,12,0,0,4,0,"At around 2200hrs, a resource-based conflict was reported between Samburu & Turkana communities along Isiolo-Samburu border over a grazing land at Mlango Area in Isiolo. Seven casualties (2) were evacuated to Isiolo Referral Hospital while 5 others evacuated to Kitsing dispensary by the area Community members. 4 fatalities were taken to the morgue by Police. Tension is still high in the area as there is fear of retaliatory attacks. KRCS Isiolo County on standby for response.",,0,0,0.347307,37.5816274,16,KE
7/2/2021 0:00,South Rift,Baringo,"BANDT ATTACK IN KOLOWA AREA, BARINGO COUNTY",Armed Conflicts,KOLOWA AREA,Kenya,0,1,0,0,1,0,"On Thursday 1st of July 2021, suspected bandits from Marakwet were reported to have staged revenge in parts of Dira area, in Kolowa, Baringo County, later in the evening Pokot retaliated by raiding Kapkobil in Marakwet East. 1 fatality and 1 casualty was reported.",,0,0,1.2118383,35.7475126,2,KE
7/2/2021 0:00,North Rift,Turkana,INTER-COMMUNITY CONFLICT IN TURKANA COUNTY,Armed Conflicts,TURKANA,Kenya,0,0,0,0,1,0,"A renewed inter-community conflict between The Pokots and Turkanas was reported at Lomelo area in Kapedo, Turkana East. One fatality was reported. Security team were deployed to restore normalcy in the area. Tension is still high as KRCS Turkana remain on standby for any emergency response.",,0,0,3.3122477,35.5657862,1,KE
7/6/2021 0:00,Upper Eastern,Marsabit,ARMED ATTACK IN MARSABIT COUNTY,Armed Conflicts,MARSABIT,Kenya,0,0,0,0,5,0,"Three Gabra community members including a Boda boda rider and a below 10-year-old girl were shot dead by suspected Borana bandits yesterday evening at Marsabit Town in Marsabit county. KRCS Marsabit are on standby and monitoring any anticipated insecurity developments from the
incident.",,0,0,2.3354966,37.9943453,5,KE
7/9/2021 0:00,Upper Eastern,Marsabit,BANDIT ATTACK IN MARSABIT COUNTY,Armed Conflicts,MARSABIT,Kenya,0,2,0,0,2,0,Inter-Ethnic Conflict- Two people were shot dead & 2 others injured following an attack by bandits about 8 Kms from Marsabit Town on the Marsabit-North Horr Road on Wednesday morning. No displacements reported. KRCS Marsabit on standby.,,0,0,2.3354966,37.9943453,4,KE
7/19/2021 0:00,Upper Eastern,Samburu,BANDIT ATTACK AT BUKIO AREA IN SAMBURU COUNTY,Armed Conflicts,BUKIO AREA,Kenya,0,0,0,0,0,0,"At around 1530hrs, unknown number of cattle were stolen after Turkana bandits attacked Samburu headers at Bukio area in Samburu North. An unconfirmed number of people reported to be injured. Tension is still high in the area. KRCS Samburu is on standby for any emergency response.",,0,0,0.5774645,37.4915773,0,KE
7/19/2021 0:00,Upper Eastern,Samburu,BANDIT ATTACK AT MARTI VILLAGE IN SAMBURU COUNTY,Armed Conflicts,SAMBURU,Kenya,0,0,0,0,0,0,"At around 1500hrs, Turkana bandits reported to have attacked Samburu community at Marti village in Nachola Ward. An unknown number of cattle were stolen. Tension is still high in the area. Police have been deployed to pursuit the bandits and to provide security in the area.",,0,0,1.2154506,36.954107,0,KE
7/20/2021 0:00,North Rift,Elgeyo-Marakwet,"BANDIT ATTACK IN KABEN , ELGEYO MARAKWET COUNTY",Armed Conflicts,KABEN,Kenya,0,4,0,0,5,0,"Yesterday on Monday 19/7/2021, Bandits from West Pokot attacked a community in Kaben
village, Elgeyo Marakwet County. There were 5 fatalities and 4 casualties. The situation was
contained by the National Police who were deployed. KRCS carried out an assessment as they
are planning to carry out a peace meeting with the two communities.",,0,0,1.3027587,35.6587503,9,KE
7/21/2021 0:00,North Rift,Elgeyo-Marakwet,BANDIT ATTACK AT TIATY IN ELGEIYO MARAKWET COUNTY,Armed Conflicts,TIATY,Kenya,0,0,0,0,0,0,"West Pokot bandits yesterday evening at around 1700hrs, ambushed the Elgeyo Marakwet east
community at Tiaty in a retaliatory attack which left several people injured with unconfirmed number of deaths. National Police, GSU and the Elgeyo Marakwet communities pursuing the attackers with aim of restoring peace.",,0,0,1.0498237,35.4781926,0,KE
7/29/2021 0:00,Central,Meru,ARMED CONFLICT IN MERU COUNTY,Armed Conflicts,NTUKAI VILLAGE,Kenya,0,0,0,0,3,0,"Suspected Borana bandits reportedly attacked Meru community at Ntukai village in Igembe Central, Meru County. An unknown number of livestock were driven away and 3 fatalities reported. KRCS Meru is on standby for any emergency response. NPS were deployed to restore normalcy.",,0,0,0.0409906,37.6526536,3,KE
7/31/2021 0:00,Coast,Tana River,ARMED ATTACK IN TANA RIVER COUNTY,Armed Conflicts,GALOLE,Kenya,0,0,0,0,1,0,High tension is reported at Galole Constituency in Tana River following a conflict over grazing fields that occurred on Thursday (29th July 2021) resulting to 1 fatality. NPS have since been deployed as KRSC Tana River remain on standby for emergency response. Several peace meetings are being convened by local leaders to calm down the situation.,,0,0,-1.5039143,40.0274159,1,KE
8/8/2021 0:00,Coast,Mombasa,ARMED ATTACK INCIDENT IN MOMBASA,Armed Conflicts,Likoni,Kenya,0,9,0,0,0,0,"Eplus, Mombasa County and Juda ambulances evacuated 9 critically injured casualties who were cut by machete armed gangs in Likoni to Coast General. Residents have since called for security interventions to end up such cases.",,0,0,-4.0840986,39.6608103,9,KE
8/12/2021 0:00,North Rift,Turkana,BANDIT ATTACK INCIDENT IN TURKANA COUNTY,Armed Conflicts,LOKICHOGIO,Kenya,3,0,0,0,0,0,Suspected Toposa community from South Sudan have reportedly raided the Turkana Community at Lokichogio Area in Turkana County. Unconfirmed number of casualties have been evacuated to Lopiding Hospital by police. KRCS Turkana is on standby for emergency response upon scene safety.,,0,0,4.2020213,34.3587921,3,KE
8/15/2021 0:00,Central,Laikipia,BANDITS ATTACK IN LAIKIPIA COUNTY,Armed Conflicts,LAIKIPIA,Kenya,0,0,0,0,4,0,"On Friday, suspected bandits from Baringo county attacked police officers attached to the Laikipia Nature Conservancy Camp, 4 casualties nursing gunshot wounds were reported and
evacuated to Sipili Maternity and Nursing Home who later succumbed. ",,0,0,0.3606063,36.7819505,4,KE
8/29/2021 0:00,North Rift,Elgeyo-Marakwet,ARMED ATTACK AT CHEPTULEL AREA IN ELGEIYO COUNTY,Armed Conflicts,CHEPTULEL AREA,Kenya,0,0,0,0,3,0,Three people were reportedly attacked & shot dead by unknown assailants at Cheptulel Area in Elgeyo Marakwet County last evening. Tension is high in the Area as N.P.S have been deployed to pursuit the attackers. KRCS Elgeyo Marakwet (3 RCAT) on standby at Chesogon.,,0,0,0.983333,35.616667,3,KE
9/2/2021 0:00,North Rift,Elgeyo-Marakwet,BANDIT ATTACK IN ELGEYO MARAKWET COUNTY,Armed Conflicts,ELGEYO MARAKWET,Kenya,0,2,0,0,1,0,"Bandit attack was reported at Murkutwo Location, Endo Wardin Elgeiyo Marakwet injuring two
casualties and one fatality. The casualties were evacuated to Chesongoch Mission Hospital by well-
wishers as National police cleared scene.",,0,0,1.0498237,35.4781926,3,KE
9/4/2021 0:00,North Rift,Elgeyo-Marakwet,bandit attack in tot centre elgeiyo markwet,Armed Conflicts,tot centre,Kenya,0,2,0,0,1,0,"In Elgeyo Marakwet county, Marakwet East, bandit attack was reported at Tot centre stealing 79 cows and several goats. In Kabetwa area the bandits attacked 3 people leaving 2 casualties critically injured and 1 fatality, tension still experienced in the area. Krcs Elgeyo team with the security personnel are monitoring the situation.",,0,0,1.2141644,35.6564902,3,KE
9/7/2021 0:00,Central,Laikipia,"Armed attack in olmoran,laikipia",Armed Conflicts,ol-moran and bagandi,Kenya,0,0,0,0,0,0,"Eleven Schools (Ruchinjo Primary, Tumaini Academy, Mbombo Primary, Ol Moran primary & Secodary, Deliverence C.D.C, St Carsarious Primary, Magadi Primary, Miharati Primary, Merigwiti Primary & Kahuho Primary) have been closed following insecurity at Ol Moran & Bagandi locations in Kasarani sub county. Dusk to Dawn curfew from 1800 hrs- 0600 hrs have been imposed as Police operation continues. KRCS Nyahururu office has been supporting the affected families by offering PSS, First Aid, conducted rapid needs assessments & evacuation to safer grounds. The team is currently on standby for any emergency response.",,0,0,0.533607,36.4922073,0,KE
